Txn_ID,Date,Bank,Account,Sort_Code,Account_Name,Type,Description,Reference,Money_In,Money_Out,Amount_Signed,Balance,Counterparty_Raw,Counterparty_Norm,Counterparty_Sort_Code,Counterparty_Account,Is_Own_Account_Transfer,Source_File,Source_Row
LLOYDS-Lloyds_41283719_Oct24-Mar26-1466,2025-11-28,Lloyds,41283719,,Northbridge Trading Ltd Current,BGC,BGC TAMAR TRADERS INV56380,,5604.87,-0.0,5604.87,709378.83,Tamar Traders,TAMAR TRADERS,,,False,Lloyds_41283719_Oct24-Mar26.csv,1466
LLOYDS-Lloyds_41283719_Oct24-Mar26-1467,2025-11-28,Lloyds,41283719,,Northbridge Trading Ltd Current,BGC,BGC TAMAR TRADERS INV83745,,3230.81,-0.0,3230.81,712609.64,Tamar Traders,TAMAR TRADERS,,,False,Lloyds_41283719_Oct24-Mar26.csv,1467
LLOYDS-Lloyds_41283719_Oct24-Mar26-1468,2025-11-28,Lloyds,41283719,,Northbridge Trading Ltd Current,DEB,ACCOUNT FEE,,0.0,43.34,-43.34,712566.3,Lloyds,LLOYDS,,,False,Lloyds_41283719_Oct24-Mar26.csv,1468
LLOYDS-Lloyds_41283719_Oct24-Mar26-1469,2025-11-28,Lloyds,41283719,,Northbridge Trading Ltd Current,FPO,FPO ELLERY LEGAL LLP REF 2932,2932,0.0,4464.19,-4464.19,708102.11,Ellery Legal Llp,ELLERY LEGAL LLP,,,False,Lloyds_41283719_Oct24-Mar26.csv,1469
LLOYDS-Lloyds_41283719_Oct24-Mar26-1470,2025-11-28,Lloyds,41283719,,Northbridge Trading Ltd Current,FPO,FPO HALCYON IT SERVICES REF 5759,5759,0.0,5878.66,-5878.66,702223.45,Halcyon It Services,HALCYON IT SERVICES,,,False,Lloyds_41283719_Oct24-Mar26.csv,1470
LLOYDS-Lloyds_41283719_Oct24-Mar26-1471,2025-11-28,Lloyds,41283719,,Northbridge Trading Ltd Current,FPO,FPO MERIDIAN PACKAGING LTD REF 2936,2936,0.0,290.32,-290.32,701933.13,Meridian Packaging Ltd,MERIDIAN PACKAGING LTD,,,False,Lloyds_41283719_Oct24-Mar26.csv,1471
NATWEST-NatWest_77120931_statement-230,2025-11-28,NatWest,77120931,,Northbridge Trading Ltd,DEB,ACCOUNT CHARGES,,0.0,31.21,-31.21,112223.07,NatWest,NATWEST,,,False,NatWest_77120931_statement.xlsx,230
BARCLAYS-Barclays_90311276_export-102,2025-11-29,Barclays,90311276,20-45-18,Northbridge Trading Ltd,,CASH WDL 29NOV,,0.0,150.0,-150.0,45664.48,CASH,CASH,,,False,Barclays_90311276_export.csv,102
LLOYDS-Lloyds_41283719_Oct24-Mar26-1472,2025-12-01,Lloyds,41283719,,Northbridge Trading Ltd Current,BGC,BGC CASTLEFORD STORES INV50340,,2119.41,-0.0,2119.41,704052.54,Castleford Stores,CASTLEFORD STORES,,,False,Lloyds_41283719_Oct24-Mar26.csv,1472
LLOYDS-Lloyds_41283719_Oct24-Mar26-1473,2025-12-01,Lloyds,41283719,,Northbridge Trading Ltd Current,BGC,BGC RAVENSCOURT LTD INV52457,,4655.72,-0.0,4655.72,708708.26,Ravenscourt Ltd,RAVENSCOURT LTD,,,False,Lloyds_41283719_Oct24-Mar26.csv,1473
LLOYDS-Lloyds_41283719_Oct24-Mar26-1474,2025-12-01,Lloyds,41283719,,Northbridge Trading Ltd Current,DD,DD HARTWELL FINANCE PLC,,0.0,3180.4,-3180.4,705527.86,Hartwell Finance plc,HARTWELL FINANCE PLC,,,False,Lloyds_41283719_Oct24-Mar26.csv,1474
LLOYDS-Lloyds_41283719_Oct24-Mar26-1475,2025-12-01,Lloyds,41283719,,Northbridge Trading Ltd Current,FPO,FPO BRAMBLE ACCOUNTANTS REF 6460,6460,0.0,2146.97,-2146.97,703380.89,Bramble Accountants,BRAMBLE ACCOUNTANTS,,,False,Lloyds_41283719_Oct24-Mar26.csv,1475
LLOYDS-Lloyds_41283719_Oct24-Mar26-1476,2025-12-01,Lloyds,41283719,,Northbridge Trading Ltd Current,SO,SO ASHCOMBE ESTATES RENT,,0.0,6250.0,-6250.0,697130.89,Ashcombe Estates,ASHCOMBE ESTATES,,,False,Lloyds_41283719_Oct24-Mar26.csv,1476
LLOYDS-Lloyds_41283719_Oct24-Mar26-1477,2025-12-02,Lloyds,41283719,,Northbridge Trading Ltd Current,BGC,BGC FAIRBANK WHOLESALE INV35430,,2272.76,-0.0,2272.76,699403.65,Fairbank Wholesale,FAIRBANK WHOLESALE,,,False,Lloyds_41283719_Oct24-Mar26.csv,1477
LLOYDS-Lloyds_41283719_Oct24-Mar26-1478,2025-12-02,Lloyds,41283719,,Northbridge Trading Ltd Current,FPO,FPO BRAMBLE ACCOUNTANTS REF 8849,8849,0.0,5509.55,-5509.55,693894.1,Bramble Accountants,BRAMBLE ACCOUNTANTS,,,False,Lloyds_41283719_Oct24-Mar26.csv,1478
LLOYDS-Lloyds_41283719_Oct24-Mar26-1479,2025-12-02,Lloyds,41283719,,Northbridge Trading Ltd Current,FPO,FPO COASTLINE LOGISTICS LTD REF 3224,3224,0.0,2966.75,-2966.75,690927.35,Coastline Logistics Ltd,COASTLINE LOGISTICS LTD,,,False,Lloyds_41283719_Oct24-Mar26.csv,1479
LLOYDS-Lloyds_41283719_Oct24-Mar26-1480,2025-12-03,Lloyds,41283719,,Northbridge Trading Ltd Current,BGC,BGC JARROW BUILDERS MERCHANTS INV84048,,4384.76,-0.0,4384.76,695312.11,Jarrow Builders Merchants,JARROW BUILDERS MERCHANTS,,,False,Lloyds_41283719_Oct24-Mar26.csv,1480
LLOYDS-Lloyds_41283719_Oct24-Mar26-1481,2025-12-03,Lloyds,41283719,,Northbridge Trading Ltd Current,BGC,BGC KINGSMEAD DISTRIBUTION INV70616,,4702.43,-0.0,4702.43,700014.54,Kingsmead Distribution,KINGSMEAD DISTRIBUTION,,,False,Lloyds_41283719_Oct24-Mar26.csv,1481
LLOYDS-Lloyds_41283719_Oct24-Mar26-1482,2025-12-03,Lloyds,41283719,,Northbridge Trading Ltd Current,BGC,BGC NEWHAM HARDWARE INV17342,,4977.54,-0.0,4977.54,704992.08,Newham Hardware,NEWHAM HARDWARE,,,False,Lloyds_41283719_Oct24-Mar26.csv,1482
LLOYDS-Lloyds_41283719_Oct24-Mar26-1483,2025-12-03,Lloyds,41283719,,Northbridge Trading Ltd Current,FPO,FPO CARROW SECURITY LTD REF 6434,6434,0.0,4827.28,-4827.28,700164.8,Carrow Security Ltd,CARROW SECURITY LTD,,,False,Lloyds_41283719_Oct24-Mar26.csv,1483
LLOYDS-Lloyds_41283719_Oct24-Mar26-1484,2025-12-03,Lloyds,41283719,,Northbridge Trading Ltd Current,FPO,FPO SABLE MARKETING LTD REF 9779,9779,0.0,259.5,-259.5,699905.3,Sable Marketing Ltd,SABLE MARKETING LTD,,,False,Lloyds_41283719_Oct24-Mar26.csv,1484
BARCLAYS-Barclays_90311276_export-103,2025-12-04,Barclays,90311276,20-45-18,Northbridge Trading Ltd,,CARD PAYMENT ROYAL MAIL,,0.0,344.42,-344.42,45320.06,Royal Mail,ROYAL MAIL,,,False,Barclays_90311276_export.csv,103
LLOYDS-Lloyds_41283719_Oct24-Mar26-1485,2025-12-04,Lloyds,41283719,,Northbridge Trading Ltd Current,BGC,BGC ISLEY & CO INV14085,,2297.17,-0.0,2297.17,702202.47,Isley & Co,ISLEY AND CO,,,False,Lloyds_41283719_Oct24-Mar26.csv,1485
LLOYDS-Lloyds_41283719_Oct24-Mar26-1486,2025-12-04,Lloyds,41283719,,Northbridge Trading Ltd Current,BGC,BGC MARSDEN DIY INV92118,,3342.23,-0.0,3342.23,705544.7,Marsden Diy,MARSDEN DIY,,,False,Lloyds_41283719_Oct24-Mar26.csv,1486
LLOYDS-Lloyds_41283719_Oct24-Mar26-1487,2025-12-04,Lloyds,41283719,,Northbridge Trading Ltd Current,FPO,FPO CARROW SECURITY LTD REF 7382,7382,0.0,1246.17,-1246.17,704298.53,Carrow Security Ltd,CARROW SECURITY LTD,,,False,Lloyds_41283719_Oct24-Mar26.csv,1487
LLOYDS-Lloyds_41283719_Oct24-Mar26-1488,2025-12-05,Lloyds,41283719,,Northbridge Trading Ltd Current,BGC,BGC ISLEY & CO INV64246,,940.97,-0.0,940.97,705239.5,Isley & Co,ISLEY AND CO,,,False,Lloyds_41283719_Oct24-Mar26.csv,1488
LLOYDS-Lloyds_41283719_Oct24-Mar26-1489,2025-12-05,Lloyds,41283719,,Northbridge Trading Ltd Current,FPO,FPO LUMEN ENERGY LTD REF 8404,8404,0.0,5002.33,-5002.33,700237.17,Lumen Energy Ltd,LUMEN ENERGY LTD,,,False,Lloyds_41283719_Oct24-Mar26.csv,1489
LLOYDS-Lloyds_41283719_Oct24-Mar26-1490,2025-12-05,Lloyds,41283719,,Northbridge Trading Ltd Current,FPO,FPO SMITH CONSULTING LTD CONSULTANCY Q4,,0.0,24000.0,-24000.0,676237.17,Smith Consulting Ltd,SMITH CONSULTING LTD,,,False,Lloyds_41283719_Oct24-Mar26.csv,1490
LLOYDS-Lloyds_41283719_Oct24-Mar26-1491,2025-12-08,Lloyds,41283719,,Northbridge Trading Ltd Current,BGC,BGC GLENMORE TRADING INV22137,,2802.03,-0.0,2802.03,679039.2,Glenmore Trading,GLENMORE TRADING,,,False,Lloyds_41283719_Oct24-Mar26.csv,1491
LLOYDS-Lloyds_41283719_Oct24-Mar26-1492,2025-12-08,Lloyds,41283719,,Northbridge Trading Ltd Current,FPO,FPO VODAFONE BUSINESS REF 9192,9192,0.0,1051.35,-1051.35,677987.85,Vodafone Business,VODAFONE BUSINESS,,,False,Lloyds_41283719_Oct24-Mar26.csv,1492
LLOYDS-Lloyds_41283719_Oct24-Mar26-1493,2025-12-09,Lloyds,41283719,,Northbridge Trading Ltd Current,BGC,BGC DENBY GARDEN CENTRES INV77652,,4005.52,-0.0,4005.52,681993.37,Denby Garden Centres,DENBY GARDEN CENTRES,,,False,Lloyds_41283719_Oct24-Mar26.csv,1493
LLOYDS-Lloyds_41283719_Oct24-Mar26-1494,2025-12-09,Lloyds,41283719,,Northbridge Trading Ltd Current,BGC,BGC EVERLY INTERIORS LTD INV36894,,4255.61,-0.0,4255.61,686248.98,Everly Interiors Ltd,EVERLY INTERIORS LTD,,,False,Lloyds_41283719_Oct24-Mar26.csv,1494
LLOYDS-Lloyds_41283719_Oct24-Mar26-1495,2025-12-09,Lloyds,41283719,,Northbridge Trading Ltd Current,BGC,BGC JARROW BUILDERS MERCHANTS INV52904,,1217.86,-0.0,1217.86,687466.84,Jarrow Builders Merchants,JARROW BUILDERS MERCHANTS,,,False,Lloyds_41283719_Oct24-Mar26.csv,1495
LLOYDS-Lloyds_41283719_Oct24-Mar26-1496,2025-12-09,Lloyds,41283719,,Northbridge Trading Ltd Current,FPO,FPO STONEBRIDGE INSURANCE BROKERS REF 1721,1721,0.0,4169.26,-4169.26,683297.58,Stonebridge Insurance Brokers,STONEBRIDGE INSURANCE BROKERS,,,False,Lloyds_41283719_Oct24-Mar26.csv,1496
LLOYDS-Lloyds_41283719_Oct24-Mar26-1497,2025-12-09,Lloyds,41283719,,Northbridge Trading Ltd Current,FPO,FPO THAMES WATER REF 9558,9558,0.0,827.64,-827.64,682469.94,Thames Water,THAMES WATER,,,False,Lloyds_41283719_Oct24-Mar26.csv,1497
LLOYDS-Lloyds_41283719_Oct24-Mar26-1498,2025-12-10,Lloyds,41283719,,Northbridge Trading Ltd Current,BGC,BGC BEXLEY HOMEWARE PLC INV23513,,3173.67,-0.0,3173.67,685643.61,Bexley Homeware Plc,BEXLEY HOMEWARE PLC,,,False,Lloyds_41283719_Oct24-Mar26.csv,1498
LLOYDS-Lloyds_41283719_Oct24-Mar26-1499,2025-12-10,Lloyds,41283719,,Northbridge Trading Ltd Current,BGC,BGC JARROW BUILDERS MERCHANTS INV12946,,3469.98,-0.0,3469.98,689113.59,Jarrow Builders Merchants,JARROW BUILDERS MERCHANTS,,,False,Lloyds_41283719_Oct24-Mar26.csv,1499
LLOYDS-Lloyds_41283719_Oct24-Mar26-1500,2025-12-10,Lloyds,41283719,,Northbridge Trading Ltd Current,BGC,BGC JARROW BUILDERS MERCHANTS INV93735,,5105.77,-0.0,5105.77,694219.36,Jarrow Builders Merchants,JARROW BUILDERS MERCHANTS,,,False,Lloyds_41283719_Oct24-Mar26.csv,1500
LLOYDS-Lloyds_41283719_Oct24-Mar26-1501,2025-12-10,Lloyds,41283719,,Northbridge Trading Ltd Current,FPO,FPO FENWICK COMPONENTS LTD REF 4154,4154,0.0,1826.42,-1826.42,692392.94,Fenwick Components Ltd,FENWICK COMPONENTS LTD,,,False,Lloyds_41283719_Oct24-Mar26.csv,1501
LLOYDS-Lloyds_41283719_Oct24-Mar26-1502,2025-12-10,Lloyds,41283719,,Northbridge Trading Ltd Current,FPO,FPO SABLE MARKETING LTD REF 6228,6228,0.0,4670.8,-4670.8,687722.14,Sable Marketing Ltd,SABLE MARKETING LTD,,,False,Lloyds_41283719_Oct24-Mar26.csv,1502
LLOYDS-Lloyds_41283719_Oct24-Mar26-1503,2025-12-11,Lloyds,41283719,,Northbridge Trading Ltd Current,BGC,BGC ISLEY & CO INV25002,,543.27,-0.0,543.27,688265.41,Isley & Co,ISLEY AND CO,,,False,Lloyds_41283719_Oct24-Mar26.csv,1503
LLOYDS-Lloyds_41283719_Oct24-Mar26-1504,2025-12-11,Lloyds,41283719,,Northbridge Trading Ltd Current,BGC,BGC TAMAR TRADERS INV83351,,3124.08,-0.0,3124.08,691389.49,Tamar Traders,TAMAR TRADERS,,,False,Lloyds_41283719_Oct24-Mar26.csv,1504
LLOYDS-Lloyds_41283719_Oct24-Mar26-1505,2025-12-11,Lloyds,41283719,,Northbridge Trading Ltd Current,FPO,FPO SABLE MARKETING LTD REF 6739,6739,0.0,3363.79,-3363.79,688025.7,Sable Marketing Ltd,SABLE MARKETING LTD,,,False,Lloyds_41283719_Oct24-Mar26.csv,1505
BARCLAYS-Barclays_90311276_export-104,2025-12-12,Barclays,90311276,20-45-18,Northbridge Trading Ltd,,CARD PAYMENT MICROSOFT,,0.0,303.51,-303.51,45016.55,Microsoft,MICROSOFT,,,False,Barclays_90311276_export.csv,104
LLOYDS-Lloyds_41283719_Oct24-Mar26-1506,2025-12-12,Lloyds,41283719,,Northbridge Trading Ltd Current,BGC,BGC JARROW BUILDERS MERCHANTS INV90381,,5055.27,-0.0,5055.27,693080.97,Jarrow Builders Merchants,JARROW BUILDERS MERCHANTS,,,False,Lloyds_41283719_Oct24-Mar26.csv,1506
LLOYDS-Lloyds_41283719_Oct24-Mar26-1507,2025-12-12,Lloyds,41283719,,Northbridge Trading Ltd Current,BGC,BGC SELBY HOME STORES INV42089,,1343.72,-0.0,1343.72,694424.69,Selby Home Stores,SELBY HOME STORES,,,False,Lloyds_41283719_Oct24-Mar26.csv,1507
LLOYDS-Lloyds_41283719_Oct24-Mar26-1508,2025-12-12,Lloyds,41283719,,Northbridge Trading Ltd Current,DD,DD BRITISH GAS BUSINESS,,0.0,603.99,-603.99,693820.7,British Gas Business,BRITISH GAS BUSINESS,,,False,Lloyds_41283719_Oct24-Mar26.csv,1508
LLOYDS-Lloyds_41283719_Oct24-Mar26-1509,2025-12-12,Lloyds,41283719,,Northbridge Trading Ltd Current,DD,DD BT BUSINESS,,0.0,413.85,-413.85,693406.85,Bt Business,BT BUSINESS,,,False,Lloyds_41283719_Oct24-Mar26.csv,1509
LLOYDS-Lloyds_41283719_Oct24-Mar26-1510,2025-12-12,Lloyds,41283719,,Northbridge Trading Ltd Current,DD,DD LUMEN ENERGY LTD,,0.0,1177.41,-1177.41,692229.44,Lumen Energy Ltd,LUMEN ENERGY LTD,,,False,Lloyds_41283719_Oct24-Mar26.csv,1510
LLOYDS-Lloyds_41283719_Oct24-Mar26-1511,2025-12-12,Lloyds,41283719,,Northbridge Trading Ltd Current,DD,DD THAMES WATER,,0.0,235.48,-235.48,691993.96,Thames Water,THAMES WATER,,,False,Lloyds_41283719_Oct24-Mar26.csv,1511
LLOYDS-Lloyds_41283719_Oct24-Mar26-1512,2025-12-12,Lloyds,41283719,,Northbridge Trading Ltd Current,FPO,FPO BT BUSINESS REF 1831,1831,0.0,910.93,-910.93,691083.03,Bt Business,BT BUSINESS,,,False,Lloyds_41283719_Oct24-Mar26.csv,1512
LLOYDS-Lloyds_41283719_Oct24-Mar26-1513,2025-12-12,Lloyds,41283719,,Northbridge Trading Ltd Current,FPO,FPO COASTLINE LOGISTICS LTD REF 2410,2410,0.0,2644.82,-2644.82,688438.21,Coastline Logistics Ltd,COASTLINE LOGISTICS LTD,,,False,Lloyds_41283719_Oct24-Mar26.csv,1513
LLOYDS-Lloyds_41283719_Oct24-Mar26-1514,2025-12-12,Lloyds,41283719,,Northbridge Trading Ltd Current,FPO,FPO VANTAGE PROPERTY SERVICES LTD,,0.0,25000.0,-25000.0,663438.21,Vantage Property Services Ltd,VANTAGE PROPERTY SERVICES LTD,,,False,Lloyds_41283719_Oct24-Mar26.csv,1514
LLOYDS-Lloyds_41283719_Oct24-Mar26-1515,2025-12-12,Lloyds,41283719,,Northbridge Trading Ltd Current,FPO,FPO VODAFONE BUSINESS REF 1826,1826,0.0,769.67,-769.67,662668.54,Vodafone Business,VODAFONE BUSINESS,,,False,Lloyds_41283719_Oct24-Mar26.csv,1515
BARCLAYS-Barclays_90311276_export-105,2025-12-15,Barclays,90311276,20-45-18,Northbridge Trading Ltd,,TFR FROM 30-96-26 41283719,,4000.0,0.0,4000.0,49016.55,Northbridge Trading Ltd,NORTHBRIDGE TRADING LTD,30-96-26,41283719,True,Barclays_90311276_export.csv,105
LLOYDS-Lloyds_41283719_Oct24-Mar26-1516,2025-12-15,Lloyds,41283719,,Northbridge Trading Ltd Current,BGC,BGC ORWELL FURNISHINGS LTD INV22748,,2764.81,-0.0,2764.81,665433.35,Orwell Furnishings Ltd,ORWELL FURNISHINGS LTD,,,False,Lloyds_41283719_Oct24-Mar26.csv,1516
LLOYDS-Lloyds_41283719_Oct24-Mar26-1517,2025-12-15,Lloyds,41283719,,Northbridge Trading Ltd Current,BGC,BGC ORWELL FURNISHINGS LTD INV71675,,1629.69,-0.0,1629.69,667063.04,Orwell Furnishings Ltd,ORWELL FURNISHINGS LTD,,,False,Lloyds_41283719_Oct24-Mar26.csv,1517
LLOYDS-Lloyds_41283719_Oct24-Mar26-1518,2025-12-15,Lloyds,41283719,,Northbridge Trading Ltd Current,BGC,BGC SELBY HOME STORES INV27274,,926.09,-0.0,926.09,667989.13,Selby Home Stores,SELBY HOME STORES,,,False,Lloyds_41283719_Oct24-Mar26.csv,1518
LLOYDS-Lloyds_41283719_Oct24-Mar26-1519,2025-12-15,Lloyds,41283719,,Northbridge Trading Ltd Current,FPO,FPO OAKLINE OFFICE LTD REF 5227,5227,0.0,5490.24,-5490.24,662498.89,Oakline Office Ltd,OAKLINE OFFICE LTD,,,False,Lloyds_41283719_Oct24-Mar26.csv,1519
LLOYDS-Lloyds_41283719_Oct24-Mar26-1520,2025-12-15,Lloyds,41283719,,Northbridge Trading Ltd Current,TFR,TFR TO 20-45-18 90311276,,0.0,4000.0,-4000.0,658498.89,Northbridge Trading Ltd,NORTHBRIDGE TRADING LTD,20-45-18,90311276,True,Lloyds_41283719_Oct24-Mar26.csv,1520
LLOYDS-Lloyds_41283719_Oct24-Mar26-1521,2025-12-16,Lloyds,41283719,,Northbridge Trading Ltd Current,BGC,BGC ALDERTON RETAIL LTD INV18567,,2850.25,-0.0,2850.25,661349.14,Alderton Retail Ltd,ALDERTON RETAIL LTD,,,False,Lloyds_41283719_Oct24-Mar26.csv,1521
LLOYDS-Lloyds_41283719_Oct24-Mar26-1522,2025-12-16,Lloyds,41283719,,Northbridge Trading Ltd Current,BGC,BGC FAIRBANK WHOLESALE INV46996,,4326.16,-0.0,4326.16,665675.3,Fairbank Wholesale,FAIRBANK WHOLESALE,,,False,Lloyds_41283719_Oct24-Mar26.csv,1522
LLOYDS-Lloyds_41283719_Oct24-Mar26-1523,2025-12-16,Lloyds,41283719,,Northbridge Trading Ltd Current,BGC,BGC KINGSMEAD DISTRIBUTION INV52567,,2739.03,-0.0,2739.03,668414.33,Kingsmead Distribution,KINGSMEAD DISTRIBUTION,,,False,Lloyds_41283719_Oct24-Mar26.csv,1523
LLOYDS-Lloyds_41283719_Oct24-Mar26-1524,2025-12-16,Lloyds,41283719,,Northbridge Trading Ltd Current,BGC,BGC LARKHILL LTD INV72737,,2779.17,-0.0,2779.17,671193.5,Larkhill Ltd,LARKHILL LTD,,,False,Lloyds_41283719_Oct24-Mar26.csv,1524
LLOYDS-Lloyds_41283719_Oct24-Mar26-1525,2025-12-16,Lloyds,41283719,,Northbridge Trading Ltd Current,FPO,FPO CARROW SECURITY LTD REF 3087,3087,0.0,3121.51,-3121.51,668071.99,Carrow Security Ltd,CARROW SECURITY LTD,,,False,Lloyds_41283719_Oct24-Mar26.csv,1525
LLOYDS-Lloyds_41283719_Oct24-Mar26-1526,2025-12-16,Lloyds,41283719,,Northbridge Trading Ltd Current,FPO,FPO ELLERY LEGAL LLP REF 2162,2162,0.0,4785.72,-4785.72,663286.27,Ellery Legal Llp,ELLERY LEGAL LLP,,,False,Lloyds_41283719_Oct24-Mar26.csv,1526
LLOYDS-Lloyds_41283719_Oct24-Mar26-1527,2025-12-16,Lloyds,41283719,,Northbridge Trading Ltd Current,FPO,FPO THAMES WATER REF 2752,2752,0.0,2056.34,-2056.34,661229.93,Thames Water,THAMES WATER,,,False,Lloyds_41283719_Oct24-Mar26.csv,1527
LLOYDS-Lloyds_41283719_Oct24-Mar26-1528,2025-12-17,Lloyds,41283719,,Northbridge Trading Ltd Current,BGC,BGC FAIRBANK WHOLESALE INV73225,,2376.32,-0.0,2376.32,663606.25,Fairbank Wholesale,FAIRBANK WHOLESALE,,,False,Lloyds_41283719_Oct24-Mar26.csv,1528
LLOYDS-Lloyds_41283719_Oct24-Mar26-1529,2025-12-17,Lloyds,41283719,,Northbridge Trading Ltd Current,BGC,BGC HEXHAM SUPPLIES LTD INV91379,,1673.18,-0.0,1673.18,665279.43,Hexham Supplies Ltd,HEXHAM SUPPLIES LTD,,,False,Lloyds_41283719_Oct24-Mar26.csv,1529
LLOYDS-Lloyds_41283719_Oct24-Mar26-1530,2025-12-17,Lloyds,41283719,,Northbridge Trading Ltd Current,BGC,BGC KINGSMEAD DISTRIBUTION INV37294,,4534.56,-0.0,4534.56,669813.99,Kingsmead Distribution,KINGSMEAD DISTRIBUTION,,,False,Lloyds_41283719_Oct24-Mar26.csv,1530
LLOYDS-Lloyds_41283719_Oct24-Mar26-1531,2025-12-17,Lloyds,41283719,,Northbridge Trading Ltd Current,FPO,FPO BRITISH GAS BUSINESS REF 8132,8132,0.0,3468.19,-3468.19,666345.8,British Gas Business,BRITISH GAS BUSINESS,,,False,Lloyds_41283719_Oct24-Mar26.csv,1531
LLOYDS-Lloyds_41283719_Oct24-Mar26-1532,2025-12-17,Lloyds,41283719,,Northbridge Trading Ltd Current,FPO,FPO KESTREL FUEL CARDS REF 9921,9921,0.0,4210.68,-4210.68,662135.12,Kestrel Fuel Cards,KESTREL FUEL CARDS,,,False,Lloyds_41283719_Oct24-Mar26.csv,1532
LLOYDS-Lloyds_41283719_Oct24-Mar26-1533,2025-12-17,Lloyds,41283719,,Northbridge Trading Ltd Current,FPO,FPO PENNANT FREIGHT LTD REF 2276,2276,0.0,4475.3,-4475.3,657659.82,Pennant Freight Ltd,PENNANT FREIGHT LTD,,,False,Lloyds_41283719_Oct24-Mar26.csv,1533
LLOYDS-Lloyds_41283719_Oct24-Mar26-1534,2025-12-18,Lloyds,41283719,,Northbridge Trading Ltd Current,BGC,BGC SELBY HOME STORES INV88128,,2758.84,-0.0,2758.84,660418.66,Selby Home Stores,SELBY HOME STORES,,,False,Lloyds_41283719_Oct24-Mar26.csv,1534
LLOYDS-Lloyds_41283719_Oct24-Mar26-1535,2025-12-18,Lloyds,41283719,,Northbridge Trading Ltd Current,FPO,FPO BRAMBLE ACCOUNTANTS REF 7208,7208,0.0,2065.34,-2065.34,658353.32,Bramble Accountants,BRAMBLE ACCOUNTANTS,,,False,Lloyds_41283719_Oct24-Mar26.csv,1535
LLOYDS-Lloyds_41283719_Oct24-Mar26-1536,2025-12-18,Lloyds,41283719,,Northbridge Trading Ltd Current,FPO,FPO BRIGHTPATH PRINT LTD REF 8294,8294,0.0,1180.62,-1180.62,657172.7,Brightpath Print Ltd,BRIGHTPATH PRINT LTD,,,False,Lloyds_41283719_Oct24-Mar26.csv,1536
LLOYDS-Lloyds_41283719_Oct24-Mar26-1537,2025-12-18,Lloyds,41283719,,Northbridge Trading Ltd Current,FPO,FPO THAMES WATER REF 2140,2140,0.0,3649.82,-3649.82,653522.88,Thames Water,THAMES WATER,,,False,Lloyds_41283719_Oct24-Mar26.csv,1537
LLOYDS-Lloyds_41283719_Oct24-Mar26-1538,2025-12-19,Lloyds,41283719,,Northbridge Trading Ltd Current,BGC,BGC ALDERTON RETAIL LTD INV29231,,3727.6,-0.0,3727.6,657250.48,Alderton Retail Ltd,ALDERTON RETAIL LTD,,,False,Lloyds_41283719_Oct24-Mar26.csv,1538
LLOYDS-Lloyds_41283719_Oct24-Mar26-1539,2025-12-19,Lloyds,41283719,,Northbridge Trading Ltd Current,BGC,BGC EVERLY INTERIORS LTD INV86122,,4931.24,-0.0,4931.24,662181.72,Everly Interiors Ltd,EVERLY INTERIORS LTD,,,False,Lloyds_41283719_Oct24-Mar26.csv,1539
LLOYDS-Lloyds_41283719_Oct24-Mar26-1540,2025-12-19,Lloyds,41283719,,Northbridge Trading Ltd Current,FPO,FPO CARROW SECURITY LTD REF 8326,8326,0.0,1294.65,-1294.65,660887.07,Carrow Security Ltd,CARROW SECURITY LTD,,,False,Lloyds_41283719_Oct24-Mar26.csv,1540
LLOYDS-Lloyds_41283719_Oct24-Mar26-1541,2025-12-19,Lloyds,41283719,,Northbridge Trading Ltd Current,FPO,FPO SABLE MARKETING LTD REF 5775,5775,0.0,2431.4,-2431.4,658455.67,Sable Marketing Ltd,SABLE MARKETING LTD,,,False,Lloyds_41283719_Oct24-Mar26.csv,1541
LLOYDS-Lloyds_41283719_Oct24-Mar26-1542,2025-12-22,Lloyds,41283719,,Northbridge Trading Ltd Current,BGC,BGC NEWHAM HARDWARE INV55123,,5279.2,-0.0,5279.2,663734.87,Newham Hardware,NEWHAM HARDWARE,,,False,Lloyds_41283719_Oct24-Mar26.csv,1542
LLOYDS-Lloyds_41283719_Oct24-Mar26-1543,2025-12-22,Lloyds,41283719,,Northbridge Trading Ltd Current,BGC,BGC SELBY HOME STORES INV11064,,3427.63,-0.0,3427.63,667162.5,Selby Home Stores,SELBY HOME STORES,,,False,Lloyds_41283719_Oct24-Mar26.csv,1543
LLOYDS-Lloyds_41283719_Oct24-Mar26-1544,2025-12-22,Lloyds,41283719,,Northbridge Trading Ltd Current,FPO,FPO COASTLINE LOGISTICS LTD REF 1013,1013,0.0,4264.62,-4264.62,662897.88,Coastline Logistics Ltd,COASTLINE LOGISTICS LTD,,,False,Lloyds_41283719_Oct24-Mar26.csv,1544
LLOYDS-Lloyds_41283719_Oct24-Mar26-1545,2025-12-22,Lloyds,41283719,,Northbridge Trading Ltd Current,FPO,FPO COASTLINE LOGISTICS LTD REF 7049,7049,0.0,5421.29,-5421.29,657476.59,Coastline Logistics Ltd,COASTLINE LOGISTICS LTD,,,False,Lloyds_41283719_Oct24-Mar26.csv,1545
